bedtime_hour,wakeup_hour,sleep_duration,screen_time_minutes,caffeine_cups,last_caffeine_hour,stress_level,physical_activity_minutes,naps,nap_duration,sleep_score,sleep_quality
22.13936197750987,3.2869097669280016,7.572276251929232,188.52968449941145,4,12,1,28.50581584773201,1,35,64,Poor
0.9426018164424015,6.910822902488404,6.99420213559214,135.71291258060083,2,12,5,55.038660653735484,1,43,56,Poor
23.53411884304358,6.677217579342614,6.3113564098431745,67.34809081588912,4,14,4,18.064954028456206,1,12,51,Poor
0.23800418455886074,6.632668133725778,6.681238123295673,107.1205136395771,0,20,1,0.0,1,32,65,Poor
23.165791895310264,6.948929492690592,6.749260445720482,69.10154081869669,0,15,4,41.25649199466365,1,18,68,Poor
22.115485410368727,5.916916730259814,8.101915638415408,94.34847198509541,0,19,4,42.115272940555215,0,0,72,Average
0.7425399768837906,8.883902581339566,8.524797343793882,161.54375429301848,0,14,1,77.31549022289514,1,50,90,Good
21.70370101070938,2.776002465171466,8.068599505094145,36.79703737940861,2,12,1,39.49424748857744,1,21,85,Good
23.03525630735504,6.580586780098621,8.147531041900399,30.06817450512277,4,14,3,1.2724758003079941,0,0,71,Average
23.307615538505438,6.277686313780894,6.483170966264828,115.02669391060024,2,15,3,22.856848871674348,1,58,59,Poor
21.174415087017735,6.152617130207098,5.360098725401372,80.27462158371938,2,20,5,37.51735222236681,0,0,41,Poor
23.289169876683353,8.210496211547536,8.388408981537285,81.30172092383904,0,14,2,30.494853031990488,0,0,88,Good
22.578765867237887,6.955618430143133,8.262135061082375,46.79196519838058,1,13,2,57.44894315320906,0,0,89,Good
23.835643987640474,7.046923895272105,8.779438252917286,63.322265001739495,1,20,5,6.163634874993939,1,16,64,Poor
23.0060651787488,7.199245894615899,9.097057593566502,129.52810442016448,3,14,4,8.78885855125462,0,0,70,Average
21.14376909518697,4.006161167716808,9.900417706927325,18.46013980078014,1,17,1,47.146090838732675,1,51,100,Good
0.2904022426386348,6.731164808283687,7.577136022914555,46.89020888282776,4,16,4,32.17196375836336,1,56,62,Poor
23.798048843068777,5.351461212739984,8.02562711690601,37.683428013225,1,18,2,0.18800900845272395,0,0,78,Average
21.73733469732548,3.060826563794272,9.63754929243164,62.903373291409736,0,12,2,33.61289844370444,0,0,98,Good
23.640789506870924,5.760525094654696,7.254460193426894,174.88624788050532,2,14,5,60.649305211022934,1,38,56,Poor
21.464290562027664,2.6483011301146746,7.215129646551997,164.88022721889217,1,16,4,34.948636972136796,0,0,63,Poor
21.192235696788135,5.988818623153676,6.002660181642181,77.02418209730402,1,14,2,50.49218001261018,1,10,68,Poor
23.15750979360025,6.893364871192816,8.18132204130915,95.92726925516597,1,12,4,52.94325393574088,1,21,74,Average
22.552679704826087,6.1258325785954995,7.651313793388835,175.32133498625066,4,14,1,0.9582440095499649,0,0,65,Poor
23.605939087431153,5.432676526938135,6.44030560982456,62.024878064140715,1,14,2,30.271344678952786,1,38,70,Average
0.3795012438778187,5.472588986821123,7.749117913542864,66.42540972223154,3,16,2,56.99204194042049,0,0,78,Average
0.74659260742283,5.903337914125415,8.038378408862407,86.85073265328772,3,16,1,77.40847795631035,0,0,84,Average
22.650470707645706,5.138543050816839,9.525620438842697,63.23189087275148,4,12,5,63.23874635493549,0,0,76,Average
0.01817149633873072,5.430666971682461,7.51457581088787,127.23736335896317,0,17,5,35.2155040426049,1,50,63,Poor
0.38857257638235865,6.808193338233242,8.524769653281426,94.142723377694,3,14,2,45.3527202832625,0,0,80,Average
21.33313764478104,2.699954233814964,8.848250138029819,175.7282075245555,4,15,5,52.4823963410431,0,0,62,Poor
0.7237164227491704,9.620709256886812,8.254014611117135,102.9807326549822,2,13,4,73.5058649933644,0,0,75,Average
0.046042526869889855,7.518914780134934,6.980035911716928,98.15290910109869,1,13,5,8.366921487709092,1,57,57,Poor
0.4525540879560168,8.973993962509685,7.594810817092868,101.59531246148504,4,15,4,36.25550087302372,1,40,59,Poor
22.926667951856462,5.438618312345479,6.276790239311914,123.27832746298046,2,18,3,28.51597102384642,1,29,54,Poor
21.475271665072288,2.9453766521807054,5.709630809449381,140.8455290392366,4,20,4,55.41726202928079,0,0,39,Poor
21.33156528677342,4.445045771962256,9.130579959999274,78.54613935336322,4,16,5,49.47254775455129,1,56,69,Poor
23.51759455254105,7.300589308479516,7.565220693526285,176.12729830046226,2,18,1,24.653048742239008,0,0,69,Poor
22.123852758368923,6.925498694675156,7.366881677244588,129.0523650592441,3,16,2,36.845520834917934,1,59,67,Poor
22.063751699856955,4.5051320806780275,5.873930453378481,77.06508803987194,0,20,1,6.797651588873336,0,0,64,Poor
0.25518007882779514,7.994104769043313,8.390355619835358,149.06634501718514,1,19,2,15.365384649803488,1,42,70,Average
0.11040913494090177,7.031889462406321,7.727501904192707,65.36856620929154,2,12,5,68.72366936155532,0,0,70,Average
22.87477263917988,5.534050648530542,7.369645603093374,87.78060166809306,3,12,5,70.32466645867792,0,0,63,Poor
0.028324808169823967,6.53972700527297,7.874950177317537,60.415249222825906,0,14,5,27.01505443332581,0,0,73,Average
21.828910596032227,6.3417932659489935,4.0,79.26947752201949,2,13,4,28.73482777079274,0,0,43,Poor
0.020549022694474672,7.501787228108333,10.0,51.40306157679582,3,13,2,53.72102919996878,1,27,92,Good
22.56897618039893,5.318875868493848,7.17671179866653,118.70169023183848,0,19,4,44.40148657607242,0,0,64,Poor
0.7980824946305702,6.386376418346722,5.239339812919328,89.41126965460253,3,15,5,55.92810859392653,1,15,45,Poor
22.97047237597148,5.285478817121511,5.934636599394176,116.78690195320154,2,20,3,47.331964921936965,1,13,50,Poor
22.38266913329545,6.9698227729195,6.372144256407173,172.2037043448589,1,14,3,33.612799849326834,0,0,60,Poor
21.67574025228866,3.7901016084164922,7.371563568054531,48.59030710322504,1,13,1,79.29450265832779,0,0,89,Good
21.369162344914983,4.293743921140155,7.542316262366074,94.90021993358076,2,12,2,79.46921783205116,1,10,78,Average
21.338068030722727,4.727180359744452,7.528501778397296,102.62543906724954,1,18,2,57.028041847576574,0,0,76,Average
0.3777626905345137,8.376227618568864,6.31447698504415,43.2092626469964,0,18,5,6.818168232246869,1,19,55,Poor
23.255860368075346,7.6187003115870695,7.590319135115025,54.999653301676965,0,12,5,73.74283270145129,0,0,76,Average
23.595291361166304,6.513619768183304,8.55796770833934,152.51254264832443,0,14,2,51.11280479267069,0,0,86,Good
22.349787335487672,6.948376924067723,5.801756976578982,113.81604542841693,2,17,5,27.658191834262496,1,13,45,Poor
0.40327007134458626,5.754820569505162,5.989389550137366,121.89936817913258,0,19,3,42.90408120570916,1,11,57,Poor
23.227051572055718,6.513502329935317,8.61961456846602,59.53060337088722,1,17,4,45.59514699573418,0,0,79,Average
23.119360092724467,6.948280475302244,4.210854186648358,81.46109452370665,2,15,5,42.770159247768845,0,0,42,Poor
23.375532390231594,5.852454316271178,9.980452802101656,12.202428385170009,1,13,5,28.34838168730132,0,0,88,Good
23.72601088889572,7.766922328454463,7.813087720598008,61.06643670195064,2,12,5,88.67696156804833,1,53,71,Average
22.63407317174367,7.365825440143489,8.301721142108056,82.43169362017291,3,19,3,28.109678945515014,1,44,66,Poor
21.65706319172397,5.915362072649501,8.205994222152771,101.59099427585652,3,20,5,81.50801597290878,1,34,59,Poor
23.731928253668528,6.539722658864683,8.163039782816929,101.82201803916611,4,17,1,40.368367583791034,0,0,76,Average
22.421449807273582,4.98737824807959,9.51172477473034,60.11568444238949,2,18,3,41.09838597304514,1,15,82,Average
22.331263143649938,6.253459690887144,6.441745325947123,110.50419889504883,4,12,4,49.59161848866174,0,0,54,Poor
21.606699518931006,3.853587790113199,9.399636952747842,123.21343266176982,3,17,2,22.878323481822655,1,14,78,Average
0.5070625470469992,6.875389541910629,9.044369956619512,72.2144976701744,4,15,4,66.60877126538166,1,52,74,Average
23.396117459109306,7.703312770345619,9.899180647499765,85.52109917621532,1,19,2,46.52846730141429,0,0,90,Good
22.02406212741465,5.92844447166425,6.44936996782576,98.18440838099652,3,16,5,24.190510891093762,1,40,49,Poor
23.426860185531424,6.1233828707409685,8.065762028563196,97.3553340762063,2,18,1,42.00190885159397,1,46,77,Average
0.9393647958493396,9.294957141633077,7.566869894746434,133.76766073883795,4,20,5,61.4199293441051,0,0,49,Poor
23.414886126920557,4.871955327143308,6.800639278304403,132.07133868063602,1,18,2,35.05264498279791,0,0,66,Poor
23.950004992438995,6.758876755998223,7.188490378363674,29.874281875275756,2,17,1,0.0,1,42,74,Average
22.44957559646653,5.771928997578705,7.434846160178625,49.312313178184375,3,20,1,50.333386172962456,1,31,70,Average
21.341398672314575,6.328895679698363,10.0,92.36873736057953,4,18,3,43.961695215357096,1,39,77,Average
21.762750882654665,2.9089495540470445,7.326767505691269,192.79707358761334,1,12,3,17.85791090799957,0,0,64,Poor
23.110590920579142,6.24841448560813,6.823480269452358,10.0,2,15,1,28.645619304486186,0,0,79,Average
22.493237265119014,4.576215957693229,7.234173483978339,45.57696618136685,3,13,5,75.04540886847246,1,10,63,Poor
23.206890381037358,5.222444637210575,7.53068560369132,33.565978783768685,0,16,3,42.86430904995043,1,43,80,Average
0.2212598694316199,9.17617499725339,8.673951578539508,139.9922127764486,3,15,5,48.40649174369041,1,30,64,Poor
22.625569233094087,4.921529477521286,7.777132747665797,61.36096772295178,0,18,5,6.604416558631996,1,10,64,Poor
0.2697742469537623,6.637043653745266,9.617624321115262,61.82625237828963,3,15,5,11.830774072728808,0,0,75,Average
22.63764660876496,5.845835332172882,5.3958367004992045,68.20311060164366,3,17,4,59.43645380345471,1,41,49,Poor
22.700854017876935,3.7907312511574034,7.462850099236112,102.31207075568237,4,20,1,5.796632146867488,1,31,59,Poor
0.3397209471971969,9.277329670011405,5.95386314429121,94.03269689016209,4,17,2,66.93491957281992,0,0,59,Poor
22.096220882748824,5.312932892811997,7.652151791616563,131.16622549302576,4,17,5,49.451949648260864,0,0,55,Poor
0.6000745673924186,9.09563487764248,9.444640134199052,152.81978541044555,0,16,2,36.837970198596025,1,55,89,Good
21.18786386710022,2.8529973421245387,8.467911897496425,76.07947654812645,3,14,2,43.971167257925835,0,0,81,Average
22.557182456167908,4.711957403250707,9.109574303640162,54.64888844542926,2,17,2,50.39744452699967,1,14,86,Good
22.93501976772965,5.014664657298429,7.3580118927828115,40.72167497015914,3,12,3,42.90453554258694,0,0,71,Average
21.618688563532945,5.112018767152907,4.95677115835363,75.96538772105842,0,12,1,55.3596653938914,0,0,70,Average
21.98560813295643,6.262017403653228,9.421485872570448,115.29630956222084,1,14,5,59.451088992534594,1,58,78,Average
21.547274523675846,6.348223938959055,5.916782533035113,80.95019123965295,2,19,5,56.09606357467611,1,15,47,Poor
0.9223072007199526,9.535762451264052,8.61630401514425,144.19380689493,0,18,1,60.57285260606132,0,0,88,Good
23.22322632574872,6.116066798074051,6.620471857465349,75.54157100962276,0,14,2,67.13713548437778,0,0,79,Average
0.44817060395725505,8.826368198097537,7.068675271170117,127.5313522390399,0,19,3,29.679105435652524,1,54,63,Poor
21.307812806516836,5.092967910029394,9.006907350688225,54.215707911219845,3,18,1,80.84792845428146,0,0,90,Good
23.503565505748035,8.047476498692788,8.082210126275507,36.02145714297906,2,13,3,51.71006921717158,0,0,81,Average
21.74189163830689,4.277747197985793,10.0,63.98516223719893,3,20,2,34.673653429545936,1,14,81,Average
23.92908722873858,4.942472676910498,6.702558084429345,15.54604385292707,1,15,2,34.00522846781594,1,46,76,Average
21.16837275854545,2.2398684974791045,7.458378135135862,99.36858930146083,0,20,4,59.68644796953167,1,33,65,Poor
22.86960604499948,6.323251601842308,7.243213386929389,136.68411657534546,4,13,1,72.42217115575431,1,50,70,Average
21.74575304857702,5.8640909428440295,6.904837144408235,83.27540417498825,0,20,3,52.628925870678756,0,0,67,Poor
22.584968075610636,6.617921978426999,10.0,56.70577707583085,2,17,5,49.42831112772808,1,56,80,Average
21.1394606409353,5.7191464058466615,7.340330298394718,135.02715137478518,2,20,3,50.869982055786835,0,0,61,Poor
23.940850618093812,6.066414460403919,8.800331584686566,80.58173111181225,1,17,5,42.04257841742067,1,57,73,Average
23.733035054638385,5.037558492599587,7.480292524712698,137.53573093792335,4,14,2,77.30006467994949,1,36,68,Poor
0.45797152122939266,8.3936111970442,8.48457892592547,134.06626855985468,3,12,3,41.2723551990034,0,0,73,Average
21.641600421320287,3.9776359363012403,7.881366203042261,64.81933807803664,3,18,5,32.59353262805407,1,48,58,Poor
21.643039584193232,5.914907680669479,6.49972921526488,91.1497929173927,1,12,1,65.56903725214598,0,0,78,Average
21.46337542712103,3.9701568750682235,7.03087371640173,63.18273731814962,1,20,2,64.17963888212931,1,46,70,Average
21.410038911962715,6.158952860908521,5.770206902323662,72.14265541797887,2,12,4,43.88179985796615,1,26,55,Poor
23.328681840705094,5.712214068516921,6.923841758764979,95.11210789467131,1,15,3,47.34204533576134,0,0,71,Average
21.262504578296053,5.548556367925816,6.869033535224452,135.4641908681824,2,18,2,30.8606535284515,1,55,61,Poor
22.874157667074336,7.651372206905656,9.058391680997202,94.3071947890642,2,15,2,25.531263717863496,0,0,85,Good
22.093038107992836,6.896492356994479,8.37737463510913,81.10348886177738,4,16,3,17.060827425331215,1,15,68,Poor
0.04037631375238959,6.809571363276031,6.160097034895384,43.14627961076112,1,14,1,14.96921151619112,0,0,74,Average
22.88612984041005,6.059061063569882,9.23251752488791,73.24319523005813,4,16,3,30.364534740303206,1,59,76,Average
0.04409596377199421,7.548977250297655,7.735825403641764,118.3601503035405,0,18,1,11.47748934661406,0,0,79,Average
21.802098906801348,4.768477093767096,8.227398108733748,95.12417659643157,4,13,3,26.378966850502383,1,22,67,Poor
21.598322570670263,4.4567169572135015,6.375573594720089,154.75208100082392,2,20,1,58.79696207059375,0,0,61,Poor
21.96818006345011,6.914830436518695,8.515216253605523,89.85589843637726,3,15,1,16.832706216149145,1,49,79,Average
21.039083389676733,3.344928622652702,6.448417598430982,91.5064093267175,4,12,5,36.41976065765029,1,47,48,Poor
23.270163393046232,7.028023269595295,6.62174749724374,67.15284040868812,3,12,3,51.45165562712317,0,0,65,Poor
23.825902905947604,4.952247485250172,9.674376148961846,104.31702914767075,1,15,3,82.3151144383331,1,13,91,Good
23.38990345052772,7.525233664203167,7.253694444463096,66.8119635410549,3,13,4,39.517902436949974,0,0,65,Poor
23.601176743493816,6.518292457798964,5.6309006569659195,132.17454193548815,3,19,5,52.37373095695811,0,0,40,Poor
21.64669017658721,2.7301347337533635,8.855189325047402,37.55115959299539,0,14,4,63.96889905663372,1,44,87,Good
21.882244499689293,4.555843654359904,8.07872626884353,73.20401200883511,0,16,2,30.33627075401252,1,37,84,Average
22.484155051938412,7.434753306882644,9.38878411594804,27.527725544181138,4,13,4,80.03474205060272,1,24,81,Average
0.6028074560450349,7.289691163538857,8.282787454096104,26.94431372063002,4,14,5,64.92653771594908,0,0,70,Average
21.52627074050904,5.389570599237395,7.347826202516374,102.95200510423781,4,20,4,34.17020042013019,0,0,51,Poor
22.781221020010662,5.840490435729421,8.878518840446525,20.41144884887602,0,20,1,60.94018349286628,0,0,94,Good
22.30076025689878,6.394652759645183,7.145685320750772,27.764053980404178,2,17,2,34.55208059000382,0,0,75,Average
22.348012705725147,6.663546169255582,5.632101721608299,72.8753935613635,2,12,1,33.026957311842814,0,0,67,Poor
23.422152630579532,5.849080842739539,7.080890754817886,149.7875430145752,3,19,4,43.55511787160805,0,0,52,Poor
0.47308512205303543,6.296449962200109,7.107743064384418,67.9620754213829,1,20,5,37.38168054460501,0,0,57,Poor
21.354222336892967,2.76745816538903,6.258054162561441,158.6302403202498,3,16,2,55.43763990070864,1,52,59,Poor
21.06951916074192,3.3620417890230314,7.5813042873145955,106.00457898592867,2,13,4,18.688725502699487,1,54,63,Poor
21.574169448157573,6.333448615864938,7.610166929496808,60.69263234969524,4,12,5,50.108542932496356,1,47,60,Poor
0.4725690175100219,6.1811681752995655,8.544081276826505,109.82727551890419,1,13,2,59.259310582282595,1,58,85,Good
21.121548238787348,5.845343020815257,7.869144906541262,134.22103731831936,2,16,5,63.740606111207605,0,0,66,Poor
21.426372121231964,5.057753339644108,7.423033984088409,103.15049641213922,4,20,5,72.27422538117294,1,43,49,Poor
22.61656128660413,4.924693932857085,8.044241161816776,131.87680510600046,1,20,3,51.39900610682765,0,0,69,Poor
0.27133686470008556,5.75217308618252,7.292313810859357,90.6231619032587,0,18,5,57.49668876538263,0,0,66,Poor
21.95017652349731,4.443183690014671,4.911623226360392,155.68060640545477,1,13,1,60.196341786852685,0,0,62,Poor
23.169454659918955,7.975368898582921,7.60752979191313,42.744240668047944,3,15,3,53.59946151033512,1,53,72,Average
0.8220947838197397,5.895025114525186,8.190562400993317,120.3571435914706,0,15,3,45.62382847938751,0,0,81,Average
21.241069561158245,5.978813668380301,6.595242493359988,78.77299692532904,4,15,5,20.228177856981652,0,0,50,Poor
23.12904085335616,6.452769066407349,6.175692819341075,100.16996816539714,1,12,5,30.4117628236381,1,35,54,Poor
21.48754437334779,3.2121417714865146,6.336960467623481,112.0414920897015,4,18,1,8.140125329366615,1,29,55,Poor
22.9341825868797,7.158152785980334,8.028569685552478,66.84146979223317,1,18,5,41.27376787303232,1,37,66,Poor
21.91231908779573,3.7604984474286383,5.816873673840368,159.98306972747758,4,19,1,54.943304485191625,1,33,51,Poor
0.2904572740547131,6.985410288649764,6.659001985360697,63.06037503024526,3,12,2,45.57988324447604,0,0,69,Poor
21.672056830979454,5.619551810756182,7.0750708302624155,108.14151334980704,0,17,5,64.49168875252286,1,20,64,Poor
21.927788384463902,4.49141236808596,9.448075874758855,86.4687180659498,1,14,5,91.59418675308638,1,12,84,Average
22.77086786711811,5.554031525427025,8.751130602763784,69.20586433804985,3,17,2,43.38248100198181,1,49,79,Average
23.58115935010287,6.9641622628586966,7.801885301798784,22.510023061877163,0,18,4,14.937504235978952,0,0,74,Average
23.076239163633083,4.346689418001944,6.75381803939233,118.0549225935689,4,19,2,18.094330958070103,1,12,52,Poor
21.761299451276273,2.970654954422308,8.379570215113777,30.01650175188268,2,13,4,13.407133955213844,1,31,73,Average
23.24918726351164,8.079688401533161,8.146507190935644,53.17305627682535,0,18,2,37.775478773025995,1,21,83,Average
22.39028609695593,6.0499329949048,6.415310830242253,68.64363594732801,4,15,4,11.857119475701673,0,0,53,Poor
0.3681331775056833,7.451965086593852,6.600984911245044,99.01371014756269,0,16,4,54.162173533771806,1,45,66,Poor
22.212513423781314,4.264963703424684,8.648042780153501,61.82849167235244,2,20,1,35.22238504266805,0,0,81,Average
22.222097242632096,4.810023310929228,10.0,44.7418791739028,2,17,3,73.79380826717448,1,51,92,Good
23.004611996728038,5.593327106444882,9.771643696693992,177.67629418977663,1,17,3,53.61315879063088,1,16,82,Average
22.218716556392163,3.5423936885971727,6.074504629629522,75.87935773097752,1,14,2,41.746299480171274,1,34,68,Poor
23.3006534019865,6.21807116253791,8.156029926925576,126.4949845585148,0,17,5,8.045761604531823,1,12,65,Poor
0.8111901104051782,9.11199318006745,6.540553294520779,104.06191835303555,4,13,4,50.155153406230006,1,37,53,Poor
22.24726453234104,5.271831983702015,7.564786102134952,52.42658424724983,4,13,4,37.11824888556769,0,0,64,Poor
21.60809941251459,2.8534979209572633,7.2438685548837505,149.62904547399808,1,13,5,10.082436038891647,0,0,58,Poor
21.956720416863703,3.525717891612487,8.558525738689054,75.31103136180027,2,18,4,25.864864855636448,0,0,71,Average
23.03768851259916,8.024475928011071,8.02432580369562,137.62585099145366,3,15,4,0.0,0,0,61,Poor
0.16837453504217237,6.787568251382972,8.621183893487128,39.08701551753972,2,17,5,66.90812381223344,0,0,76,Average
0.07721957456535833,5.121344632279947,6.808187519127936,10.0,4,18,2,49.15074692296461,0,0,67,Poor
21.048483098575574,3.01328892897374,6.067683707614806,89.38760603308017,2,12,4,51.58582999202177,0,0,59,Poor
22.817509338239844,7.1949376691983105,7.467234552588081,52.66928163707216,3,13,4,54.646901088432905,0,0,69,Poor
22.503553140583076,5.081458254863218,6.014045173948745,148.84681309974434,4,12,1,35.81352645696268,1,26,57,Poor
23.634768584829775,8.406093150482818,7.890212155834877,83.33103867652645,3,19,5,39.63301958191787,1,31,56,Poor
23.54667872866883,7.002413067709078,9.07414068024909,91.28016596263066,2,16,4,24.931642593076333,0,0,77,Average
22.773092349774473,3.964415631350896,8.811682303935854,113.014785087695,2,19,1,13.05747420940607,0,0,79,Average
0.8829998306826816,9.652261389375454,6.334063153787218,65.56440433725643,1,16,5,63.89063749012889,1,41,61,Poor
21.27485133007307,3.9720388736126218,7.535735115881549,56.080804893786635,0,19,1,35.77327828898015,0,0,82,Average
23.121208532996633,4.28901342672318,7.359118969014048,148.22474760324468,3,13,3,75.98543150037999,1,24,65,Poor
21.44323184871923,4.837358151456691,7.2137598637888,58.83944627865231,3,20,2,35.57492752828456,1,58,62,Poor
23.583243250620825,5.726870407577465,7.167824040133295,102.16504682679238,0,20,2,45.31796959627697,0,0,71,Average
0.020167714985113605,6.862325704081673,8.089169941965901,119.3951114419927,3,17,3,45.890494849077115,0,0,69,Poor
21.65925926291775,3.1861743567359966,5.439005119031089,122.50757702575982,2,18,4,51.5582102758302,0,0,48,Poor
22.653665797181045,6.686405841487193,8.292012711740542,147.40988105890145,2,18,5,43.25339997995064,0,0,62,Poor
0.044486148172630635,5.684772687990923,6.472432116668221,79.98127844032358,0,16,3,39.60753028379051,0,0,71,Average
22.11160838899547,3.887423858066569,7.90663818846209,122.67487120081631,0,16,3,29.707169015637056,0,0,77,Average
23.154782669372157,6.251419352276805,6.16773193618848,99.23733763319979,3,12,1,44.72849352524897,1,29,65,Poor
22.307726465352317,3.903278666682098,8.366857629393326,75.08667391632932,4,15,5,64.2147907787817,1,44,65,Poor
21.551291596636943,5.203459614638913,8.242844637943552,73.35223989079438,0,18,4,16.384358746993218,0,0,74,Average
23.56930210362091,4.828716481552782,9.350531943081451,170.24371552636492,3,19,2,72.12238983662587,1,28,75,Average
22.993022729053813,4.301255845591136,9.374951408234537,83.19261509900286,1,17,5,30.9354390134545,0,0,77,Average
0.3005226706644599,7.381708978339076,6.4145823732126805,77.8762822242123,0,18,1,38.34638628314602,0,0,75,Average
0.20546766327807475,8.271821759164649,7.353902989940059,53.714946149789974,0,12,4,61.133105675455845,1,57,75,Average
21.713009867618567,5.456654951818024,7.864536371388606,34.93233837447673,1,13,3,29.444462715081215,0,0,80,Average
0.7184676915027381,8.84879545090809,8.425726790298988,66.66350576527482,4,15,1,13.981964869717483,0,0,79,Average
22.83274754695157,5.764623035292992,7.4669821139392365,160.89006386678977,0,19,1,30.71359311005067,0,0,74,Average
0.005500344116182276,7.633320969184741,7.08469869939311,85.99383694080188,3,18,3,35.926524996460685,0,0,62,Poor
0.625018322084145,6.623203121482169,8.596301551479899,57.872841972786205,1,20,5,25.64353227896556,1,52,65,Poor
21.25061281382142,5.8763626271990645,6.918766866873174,94.06577150758041,0,18,2,17.37947217016114,1,20,69,Poor
0.8535777368542021,8.09425047070157,5.624944971736149,68.83789290614821,0,16,2,23.2450403681248,0,0,68,Poor
22.855729946753346,7.743751265279492,8.23297180050573,25.394727363779623,0,12,2,63.294787089143426,0,0,94,Good
21.90126771980494,3.905134365166134,7.740683036677131,135.9454939771486,0,19,5,30.160532617217605,0,0,61,Poor
21.270673447600007,5.102013836519081,5.824045373054127,56.89639117405121,1,12,2,41.722877660927495,0,0,69,Poor
21.563838510087077,5.220590168108746,7.258978226051257,84.33217295809507,2,18,4,40.415874153508156,1,19,60,Poor
0.9122472718941133,9.088206137366138,6.626396470525039,10.0,4,15,2,39.269333001627786,0,0,69,Poor
0.033700071476445714,8.050130792741102,6.3311565322585475,108.37989224282768,2,20,2,47.34464598844427,1,34,57,Poor
21.37660764050279,3.751260410939203,9.405652987283498,59.541513383242,2,17,4,9.677283597935599,0,0,78,Average
0.28841264240090325,6.810092672431153,7.635924492645318,32.46888086730533,3,20,4,21.132339012601285,0,0,60,Poor
22.58388189064982,7.244242164277992,6.151318239761888,41.235415547231334,3,17,4,42.354424347618206,1,16,55,Poor
23.453892554556706,5.90629550109275,10.0,97.31227636821346,4,16,4,22.813194326013786,0,0,77,Average
22.6710439171004,7.60748519324639,8.87086217276895,135.94933931717756,3,17,2,68.64684062435003,0,0,80,Average
23.62453607208232,5.1438418678891935,6.775893241488333,101.08251001750048,3,20,4,23.892563458993124,0,0,49,Poor
22.185959125133262,6.858791123624364,8.215730807472806,101.43939762889838,0,13,4,31.423141287391246,1,18,75,Average
22.431193061301766,5.408042850302966,6.9019651293690645,129.70754155651167,1,16,4,28.694304472018363,0,0,63,Poor
23.958685202907056,5.723726874565401,7.0071496090771,44.31477402274613,0,16,4,80.29757122248427,0,0,77,Average
0.3749493056268989,6.390848803914998,7.118912161411514,62.981542205768875,3,18,1,57.35693886062591,0,0,74,Average
22.221242706786924,4.071820212271309,7.046296678819998,110.5563139863566,3,12,1,43.591635638791956,0,0,72,Average
21.236375560313014,5.8317651130340025,8.531108669999808,103.84710983330966,2,18,3,37.34732507234853,1,23,72,Average
0.45825443809068034,7.644847318841834,6.33056483439523,100.1174725706032,2,15,1,38.731078721117086,0,0,71,Average
22.68577616631699,3.7944762306803668,8.149043066977615,125.39004219053255,3,15,5,57.77325507101921,1,28,63,Poor
0.49101535826451226,5.94133691991226,6.867893480814011,104.69149253605363,0,20,1,76.76367353590246,1,34,74,Average
0.29813923234812734,5.5951027243016735,8.394485036814482,54.563360161628836,0,15,3,59.006151839471514,0,0,88,Good
0.9561134334006951,8.460818119773247,9.55273604709831,139.54528192164483,3,14,3,42.294212363279364,1,55,78,Average
0.4227843753501581,7.508567131524516,6.387176238971311,99.5347593093914,4,20,5,17.591546801767663,0,0,39,Poor
0.5700931598193861,7.343613217336137,7.3680747415557795,154.49113031954582,3,20,5,66.29828907168095,0,0,50,Poor
